#   t       A            B            C            D
0.209000 2.7412971978 0.5150384953 0.0000000000 0.0000000000
0.210000 2.7418122363 0.5170701484 0.0000000000 0.0000000000
0.211000 2.7423293065 0.5190966370 0.0000000000 0.0000000000
0.212000 2.7428484031 0.5211179537 0.0000000000 0.0000000000
0.213000 2.7433695211 0.5231340918 0.0000000000 0.0000000000
0.214000 2.7438926551 0.5251450444 0.0000000000 0.0000000000
0.215000 2.7444178002 0.5271508048 0.0000000000 0.0000000000
0.216000 2.7449449510 0.5291513668 0.0000000000 0.0000000000
0.217000 2.7454741024 0.5311467239 0.0000000000 0.0000000000
0.218000 2.7460052491 0.5331368701 0.0000000000 0.0000000000
0.219000 2.7465383860 0.5351217995 0.0000000000 0.0000000000
0.220000 2.7470735078 0.5371015063 0.0000000000 0.0000000000
0.221000 2.7476106093 0.5390759849 0.0000000000 0.0000000000
0.222000 2.7481496852 0.5410452299 0.0000000000 0.0000000000
0.223000 2.7486907305 0.5430092361 0.0000000000 0.0000000000
0.224000 2.7492337397 0.5449679983 0.0000000000 0.0000000000
0.225000 2.7497787077 0.5469215116 0.0000000000 0.0000000000
0.226000 2.7503256292 0.5488697713 0.0000000000 0.0000000000
0.227000 2.7508744990 0.5508127728 0.0000000000 0.0000000000
0.228000 2.7514253118 0.5527505116 0.0000000000 0.0000000000
0.229000 2.7519780623 0.5546829835 0.0000000000 0.0000000000
0.230000 2.7525327453 0.5566101844 0.0000000000 0.0000000000
0.231000 2.7530893554 0.5585321103 0.0000000000 0.0000000000
0.232000 2.7536478876 0.5604487575 0.0000000000 0.0000000000
0.233000 2.7542083363 0.5623601222 0.0000000000 0.0000000000
0.234000 2.7547706964 0.5642662012 0.0000000000 0.0000000000
0.235000 2.7553349626 0.5661669910 0.0000000000 0.0000000000
0.236000 2.7559011296 0.5680624885 0.0000000000 0.0000000000
0.237000 2.7564691921 0.5699526907 0.0000000000 0.0000000000
0.238000 2.7570391448 0.5718375949 0.0000000000 0.0000000000
0.239000 2.7576109824 0.5737171982 0.0000000000 0.0000000000
0.240000 2.7581846996 0.5755914983 0.0000000000 0.0000000000
0.241000 2.7587602911 0.5774604926 0.0000000000 0.0000000000
0.242000 2.7593377516 0.5793241791 0.0000000000 0.0000000000
0.243000 2.7599170758 0.5811825557 0.0000000000 0.0000000000
0.244000 2.7604982583 0.5830356204 0.0000000000 0.0000000000
0.245000 2.7610812939 0.5848833715 0.0000000000 0.0000000000
0.246000 2.7616661773 0.5867258073 0.0000000000 0.0000000000
0.247000 2.7622529031 0.5885629266 0.0000000000 0.0000000000
0.248000 2.7628414661 0.5903947278 0.0000000000 0.0000000000
0.249000 2.7634318608 0.5922212099 0.0000000000 0.0000000000
0.250000 2.7640240820 0.5940423719 0.0000000000 0.0000000000
0.251000 2.7646181244 0.5958582128 0.0000000000 0.0000000000
0.252000 2.7652139826 0.5976687320 0.0000000000 0.0000000000
0.253000 2.7658116513 0.5994739289 0.0000000000 0.0000000000
