#   t       A            B            C            D
1.563000 3.4770286767 2.0170638300 -0.0988632718 -0.1945127767
1.564000 3.4790455793 2.0167473340 -0.0990577586 -0.1944663640
1.565000 3.4810621655 2.0164308654 -0.0992521990 -0.1944199618
1.566000 3.4830784352 2.0161144241 -0.0994465929 -0.1943735702
1.567000 3.4850943885 2.0157980101 -0.0996409405 -0.1943271891
1.568000 3.4871100254 2.0154816234 -0.0998352417 -0.1942808186
1.569000 3.4891253459 2.0151652640 -0.1000294966 -0.1942344587
1.570000 3.4911403500 2.0148489319 -0.1002237051 -0.1941881093
1.571000 3.4931550379 2.0145326272 -0.1004178672 -0.1941417704
1.572000 3.4951694094 2.0142163497 -0.1006119830 -0.1940954421
1.573000 3.4971834647 2.0139000996 -0.1008060525 -0.1940491243
1.574000 3.4991972038 2.0135838768 -0.1010000757 -0.1940028171
1.575000 3.5012106266 2.0132676813 -0.1011940526 -0.1939565204
1.576000 3.5032237333 2.0129515132 -0.1013879832 -0.1939102342
1.577000 3.5052365238 2.0126353724 -0.1015818675 -0.1938639586
1.578000 3.5072489982 2.0123192589 -0.1017757056 -0.1938176935
1.579000 3.5092611565 2.0120031727 -0.1019694973 -0.1937714389
1.580000 3.5112729987 2.0116871138 -0.1021632429 -0.1937251949
1.581000 3.5132845249 2.0113710823 -0.1023569422 -0.1936789614
1.582000 3.5152957350 2.0110550782 -0.1025505952 -0.1936327384
1.583000 3.5173066292 2.0107391013 -0.1027442021 -0.1935865259
1.584000 3.5193172074 2.0104231518 -0.1029377627 -0.1935403240
1.585000 3.5213274697 2.0101072296 -0.1031312772 -0.1934941325
1.586000 3.5233374160 2.0097913348 -0.1033247455 -0.1934479516
1.587000 3.5253470465 2.0094754673 -0.1035181675 -0.1934017812
1.588000 3.5273563611 2.0091596271 -0.1037115435 -0.1933556213
1.589000 3.5293653599 2.0088438143 -0.1039048732 -0.1933094719
1.590000 3.5313740429 2.0085280288 -0.1040981569 -0.1932633330
1.591000 3.5333824102 2.0082122707 -0.1042913944 -0.1932172047
1.592000 3.5353904616 2.0078965399 -0.1044845857 -0.1931710868
1.593000 3.5373981974 2.0075808365 -0.1046777310 -0.1931249794
1.594000 3.5394056175 2.0072651604 -0.1048708301 -0.1930788825
1.595000 3.5414127219 2.0069495117 -0.1050638832 -0.1930327961
1.596000 3.5434195107 2.0066338903 -0.1052568902 -0.1929867203
1.597000 3.5454259839 2.0063182963 -0.1054498511 -0.1929406548
1.598000 3.5474321415 2.0060027297 -0.1056427660 -0.1928945999
1.599000 3.5494379835 2.0056871904 -0.1058356348 -0.1928485555
1.600000 3.5514435100 2.0053716784 -0.1060284576 -0.1928025216
1.601000 3.5534487210 2.0050561938 -0.1062212343 -0.1927564981
1.602000 3.5554536166 2.0047407366 -0.1064139650 -0.1927104851
1.603000 3.5574581967 2.0044253067 -0.1066066497 -0.1926644826
1.604000 3.5594624614 2.0041099042 -0.1067992885 -0.1926184906
1.605000 3.5614664107 2.0037945291 -0.1069918812 -0.1925725090
1.606000 3.5634700446 2.0034791813 -0.1071844280 -0.1925265379
1.607000 3.5654733632 2.0031638609 -0.1073769287 -0.1924805773
1.608000 3.5674763666 2.0028485679 -0.1075693836 -0.1924346272
1.609000 3.5694790546 2.0025333023 -0.1077617925 -0.1923886875
1.610000 3.5714814273 2.0022180640 -0.1079541554 -0.1923427583
1.611000 3.5734834849 2.0019028531 -0.1081464725 -0.1922968395
1.612000 3.5754852272 2.0015876695 -0.1083387436 -0.1922509312
1.613000 3.5774866544 2.0012725134 -0.1085309688 -0.1922050334
1.614000 3.5794877665 2.0009573846 -0.1087231482 -0.1921591460
1.615000 3.5814885634 2.0006422832 -0.1089152816 -0.1921132690
1.616000 3.5834890452 2.0003272092 -0.1091073692 -0.1920674026
1.617000 3.5854892120 2.0000121626 -0.1092994109 -0.1920215465
1.618000 3.5874890638 1.9996971433 -0.1094914068 -0.1919757009
1.619000 3.5894886005 1.9993821515 -0.1096833568 -0.1919298658
1.620000 3.5914878223 1.9990671870 -0.1098752610 -0.1918840411
1.621000 3.5934867291 1.9987522500 -0.1100671194 -0.1918382268
1.622000 3.5954853210 1.9984373403 -0.1102589319 -0.1917924229
1.623000 3.5974835980 1.9981224580 -0.1104506987 -0.1917466295
1.624000 3.5994815601 1.9978076031 -0.1106424197 -0.1917008466
1.625000 3.6014792074 1.9974927756 -0.1108340949 -0.1916550740
1.626000 3.6034765398 1.9971779755 -0.1110257244 -0.1916093119
1.627000 3.6054735575 1.9968632027 -0.1112173080 -0.1915635602
1.628000 3.6074702605 1.9965484574 -0.1114088460 -0.1915178190
1.629000 3.6094666487 1.9962337395 -0.1116003382 -0.1914720881
1.630000 3.6114627221 1.9959190490 -0.1117917847 -0.1914263677
1.631000 3.6134584810 1.9956043859 -0.1119831854 -0.1913806577
1.632000 3.6154539251 1.9952897502 -0.1121745405 -0.1913349581
1.633000 3.6174490547 1.9949751419 -0.1123658499 -0.1912892690
1.634000 3.6194438696 1.9946605610 -0.1125571135 -0.1912435902
1.635000 3.6214383700 1.9943460076 -0.1127483316 -0.1911979218
1.636000 3.6234325559 1.9940314815 -0.1129395039 -0.1911522639
1.637000 3.6254264272 1.9937169829 -0.1131306306 -0.1911066164
1.638000 3.6274199841 1.9934025116 -0.1133217117 -0.1910609792
1.639000 3.6294132264 1.9930880678 -0.1135127471 -0.1910153525
1.640000 3.6314061544 1.9927736514 -0.1137037369 -0.1909697361
1.641000 3.6333987680 1.9924592624 -0.1138946811 -0.1909241302
1.642000 3.6353910672 1.9921449009 -0.1140855797 -0.1908785346
1.643000 3.6373830520 1.9918305667 -0.1142764327 -0.1908329495
1.644000 3.6393747225 1.9915162600 -0.1144672401 -0.1907873747
1.645000 3.6413660787 1.9912019807 -0.1146580019 -0.1907418103
1.646000 3.6433571207 1.9908877288 -0.1148487182 -0.1906962563
1.647000 3.6453478484 1.9905735044 -0.1150393890 -0.1906507127
1.648000 3.6473382619 1.9902593074 -0.1152300142 -0.1906051795
1.649000 3.6493283613 1.9899451378 -0.1154205939 -0.1905596566
1.650000 3.6513181465 1.9896309957 -0.1156111280 -0.1905141442
1.651000 3.6533076175 1.9893168809 -0.1158016167 -0.1904686421
1.652000 3.6552967745 1.9890027936 -0.1159920599 -0.1904231503
1.653000 3.6572856173 1.9886887338 -0.1161824575 -0.1903776690
1.654000 3.6592741462 1.9883747014 -0.1163728097 -0.1903321980
1.655000 3.6612623610 1.9880606964 -0.1165631165 -0.1902867374
1.656000 3.6632502618 1.9877467189 -0.1167533778 -0.1902412871
1.657000 3.6652378486 1.9874327688 -0.1169435936 -0.1901958472
1.658000 3.6672251216 1.9871188462 -0.1171337640 -0.1901504177
1.659000 3.6692120806 1.9868049510 -0.1173238890 -0.1901049985
1.660000 3.6711987257 1.9864910832 -0.1175139685 -0.1900595897
1.661000 3.6731850570 1.9861772429 -0.1177040027 -0.1900141912
1.662000 3.6751710744 1.9858634300 -0.1178939915 -0.1899688031
1.663000 3.6771567781 1.9855496446 -0.1180839349 -0.1899234253
1.664000 3.6791421680 1.9852358867 -0.1182738329 -0.1898780579
1.665000 3.6811272441 1.9849221562 -0.1184636855 -0.1898327008
1.666000 3.6831120065 1.9846084531 -0.1186534928 -0.1897873540
1.667000 3.6850964553 1.9842947775 -0.1188432548 -0.1897420177
1.668000 3.6870805903 1.9839811294 -0.1190329714 -0.1896966916
1.669000 3.6890644118 1.9836675087 -0.1192226428 -0.1896513759
1.670000 3.6910479196 1.9833539155 -0.1194122688 -0.1896060705
1.671000 3.6930311139 1.9830403497 -0.1196018495 -0.1895607754
1.672000 3.6950139946 1.9827268114 -0.1197913849 -0.1895154907
1.673000 3.6969965617 1.9824133006 -0.1199808750 -0.1894702163
1.674000 3.6989788154 1.9820998173 -0.1201703199 -0.1894249522
1.675000 3.7009607556 1.9817863614 -0.1203597195 -0.1893796985
1.676000 3.7029423824 1.9814729330 -0.1205490738 -0.1893344550
1.677000 3.7049236958 1.9811595320 -0.1207383830 -0.1892892219
1.678000 3.7069046957 1.9808461585 -0.1209276469 -0.1892439991
1.679000 3.7088853823 1.9805328125 -0.1211168655 -0.1891987867
1.680000 3.7108657556 1.9802194940 -0.1213060390 -0.1891535845
1.681000 3.7128458156 1.9799062029 -0.1214951673 -0.1891083926
1.682000 3.7148255623 1.9795929394 -0.1216842504 -0.1890632111
1.683000 3.7168049957 1.9792797033 -0.1218732883 -0.1890180399
1.684000 3.7187841160 1.9789664946 -0.1220622810 -0.1889728789
1.685000 3.7207629230 1.9786533135 -0.1222512286 -0.1889277283
1.686000 3.7227414169 1.9783401599 -0.1224401311 -0.1888825880
1.687000 3.7247195976 1.9780270337 -0.1226289884 -0.1888374579
1.688000 3.7266974652 1.9777139350 -0.1228178006 -0.1887923382
1.689000 3.7286750197 1.9774008638 -0.1230065676 -0.1887472287
1.690000 3.7306522612 1.9770878201 -0.1231952896 -0.1887021296
1.691000 3.7326291896 1.9767748039 -0.1233839665 -0.1886570407
1.692000 3.7346058051 1.9764618152 -0.1235725983 -0.1886119621
1.693000 3.7365821076 1.9761488540 -0.1237611850 -0.1885668938
1.694000 3.7385580971 1.9758359202 -0.1239497267 -0.1885218358
1.695000 3.7405337737 1.9755230140 -0.1241382233 -0.1884767881
1.696000 3.7425091374 1.9752101353 -0.1243266748 -0.1884317506
1.697000 3.7444841882 1.9748972840 -0.1245150814 -0.1883867235
1.698000 3.7464589262 1.9745844603 -0.1247034429 -0.1883417066
1.699000 3.7484333514 1.9742716641 -0.1248917594 -0.1882966999
1.700000 3.7504074638 1.9739588953 -0.1250800309 -0.1882517036
1.701000 3.7523812635 1.9736461541 -0.1252682574 -0.1882067175
1.702000 3.7543547504 1.9733334404 -0.1254564389 -0.1881617417
1.703000 3.7563279247 1.9730207542 -0.1256445755 -0.1881167761
1.704000 3.7583007862 1.9727080955 -0.1258326671 -0.1880718208
1.705000 3.7602733352 1.9723954643 -0.1260207137 -0.1880268758
1.706000 3.7622455715 1.9720828606 -0.1262087154 -0.1879819410
1.707000 3.7642174952 1.9717702844 -0.1263966722 -0.1879370165
1.708000 3.7661891063 1.9714577358 -0.1265845841 -0.1878921022
1.709000 3.7681604049 1.9711452147 -0.1267724510 -0.1878471982
1.710000 3.7701313910 1.9708327210 -0.1269602731 -0.1878023044
1.711000 3.7721020647 1.9705202549 -0.1271480503 -0.1877574209
1.712000 3.7740724258 1.9702078164 -0.1273357826 -0.1877125476
1.713000 3.7760424746 1.9698954053 -0.1275234700 -0.1876676846
1.714000 3.7780122110 1.9695830218 -0.1277111126 -0.1876228318
1.715000 3.7799816349 1.9692706658 -0.1278987103 -0.1875779892
1.716000 3.7819507466 1.9689583373 -0.1280862632 -0.1875331569
1.717000 3.7839195459 1.9686460364 -0.1282737712 -0.1874883348
1.718000 3.7858880330 1.9683337629 -0.1284612345 -0.1874435230
1.719000 3.7878562077 1.9680215171 -0.1286486529 -0.1873987213
1.720000 3.7898240703 1.9677092987 -0.1288360265 -0.1873539299
1.721000 3.7917916206 1.9673971079 -0.1290233554 -0.1873091488
1.722000 3.7937588588 1.9670849446 -0.1292106394 -0.1872643778
1.723000 3.7957257848 1.9667728088 -0.1293978788 -0.1872196171
1.724000 3.7976923987 1.9664607006 -0.1295850733 -0.1871748666
1.725000 3.7996587006 1.9661486200 -0.1297722231 -0.1871301263
1.726000 3.8016246903 1.9658365668 -0.1299593282 -0.1870853962
1.727000 3.8035903680 1.9655245412 -0.1301463886 -0.1870406763
1.728000 3.8055557337 1.9652125432 -0.1303334042 -0.1869959667
1.729000 3.8075207874 1.9649005727 -0.1305203751 -0.1869512673
1.730000 3.8094855292 1.9645886297 -0.1307073014 -0.1869065780
1.731000 3.8114499590 1.9642767143 -0.1308941829 -0.1868618990
1.732000 3.8134140769 1.9639648265 -0.1310810198 -0.1868172302
1.733000 3.8153778829 1.9636529662 -0.1312678120 -0.1867725715
1.734000 3.8173413772 1.9633411334 -0.1314545596 -0.1867279231
1.735000 3.8193045595 1.9630293282 -0.1316412625 -0.1866832849
1.736000 3.8212674301 1.9627175506 -0.1318279208 -0.1866386568
1.737000 3.8232299890 1.9624058005 -0.1320145345 -0.1865940390
1.738000 3.8251922361 1.9620940780 -0.1322011036 -0.1865494313
1.739000 3.8271541714 1.9617823830 -0.1323876280 -0.1865048339
1.740000 3.8291157951 1.9614707156 -0.1325741079 -0.1864602466
1.741000 3.8310771072 1.9611590757 -0.1327605432 -0.1864156695
1.742000 3.8330381076 1.9608474634 -0.1329469339 -0.1863711026
1.743000 3.8349987965 1.9605358787 -0.1331332800 -0.1863265458
1.744000 3.8369591737 1.9602243216 -0.1333195816 -0.1862819992
1.745000 3.8389192394 1.9599127920 -0.1335058387 -0.1862374629
1.746000 3.8408789936 1.9596012900 -0.1336920512 -0.1861929366
1.747000 3.8428384363 1.9592898155 -0.1338782192 -0.1861484206
1.748000 3.8447975676 1.9589783686 -0.1340643427 -0.1861039147
1.749000 3.8467563874 1.9586669493 -0.1342504217 -0.1860594190
1.750000 3.8487148958 1.9583555576 -0.1344364562 -0.1860149335
1.751000 3.8506730929 1.9580441935 -0.1346224463 -0.1859704581
1.752000 3.8526309785 1.9577328569 -0.1348083918 -0.1859259929
1.753000 3.8545885529 1.9574215479 -0.1349942929 -0.1858815378
1.754000 3.8565458160 1.9571102665 -0.1351801496 -0.1858370929
1.755000 3.8585027678 1.9567990127 -0.1353659618 -0.1857926581
1.756000 3.8604594084 1.9564877864 -0.1355517296 -0.1857482335
1.757000 3.8624157377 1.9561765878 -0.1357374529 -0.1857038191
1.758000 3.8643717559 1.9558654167 -0.1359231319 -0.1856594148
1.759000 3.8663274629 1.9555542732 -0.1361087664 -0.1856150206
1.760000 3.8682828588 1.9552431573 -0.1362943566 -0.1855706366
1.761000 3.8702379435 1.9549320690 -0.1364799024 -0.1855262627
1.762000 3.8721927172 1.9546210083 -0.1366654038 -0.1854818990
1.763000 3.8741471799 1.9543099752 -0.1368508609 -0.1854375454
1.764000 3.8761013315 1.9539989696 -0.1370362736 -0.1853932019
1.765000 3.8780551722 1.9536879917 -0.1372216420 -0.1853488686
1.766000 3.8800087019 1.9533770414 -0.1374069660 -0.1853045454
1.767000 3.8819619206 1.9530661186 -0.1375922457 -0.1852602324
1.768000 3.8839148285 1.9527552235 -0.1377774812 -0.1852159294
1.769000 3.8858674254 1.9524443560 -0.1379626723 -0.1851716366
1.770000 3.8878197115 1.9521335160 -0.1381478191 -0.1851273539
1.771000 3.8897716868 1.9518227037 -0.1383329217 -0.1850830813
1.772000 3.8917233513 1.9515119190 -0.1385179800 -0.1850388189
1.773000 3.8936747050 1.9512011619 -0.1387029940 -0.1849945665
1.774000 3.8956257480 1.9508904324 -0.1388879638 -0.1849503243
1.775000 3.8975764802 1.9505797305 -0.1390728894 -0.1849060922
1.776000 3.8995269018 1.9502690562 -0.1392577707 -0.1848618702
1.777000 3.9014770127 1.9499584096 -0.1394426078 -0.1848176583
1.778000 3.9034268130 1.9496477905 -0.1396274007 -0.1847734565
1.779000 3.9053763027 1.9493371991 -0.1398121494 -0.1847292648
1.780000 3.9073254818 1.9490266352 -0.1399968540 -0.1846850832
1.781000 3.9092743503 1.9487160990 -0.1401815143 -0.1846409117
1.782000 3.9112229083 1.9484055905 -0.1403661305 -0.1845967503
1.783000 3.9131711559 1.9480951095 -0.1405507025 -0.1845525991
1.784000 3.9151190929 1.9477846562 -0.1407352304 -0.1845084579
1.785000 3.9170667195 1.9474742305 -0.1409197142 -0.1844643267
1.786000 3.9190140357 1.9471638324 -0.1411041538 -0.1844202057
1.787000 3.9209610416 1.9468534619 -0.1412885493 -0.1843760948
1.788000 3.9229077370 1.9465431191 -0.1414729007 -0.1843319939
1.789000 3.9248541222 1.9462328039 -0.1416572080 -0.1842879032
1.790000 3.9268001970 1.9459225163 -0.1418414712 -0.1842438225
1.791000 3.9287459616 1.9456122564 -0.1420256904 -0.1841997519
1.792000 3.9306914159 1.9453020241 -0.1422098654 -0.1841556913
1.793000 3.9326365600 1.9449918194 -0.1423939965 -0.1841116409
1.794000 3.9345813939 1.9446816424 -0.1425780834 -0.1840676005
1.795000 3.9365259177 1.9443714930 -0.1427621264 -0.1840235702
1.796000 3.9384701313 1.9440613712 -0.1429461253 -0.1839795499
1.797000 3.9404140348 1.9437512771 -0.1431300802 -0.1839355398
1.798000 3.9423576282 1.9434412107 -0.1433139911 -0.1838915396
1.799000 3.9443009116 1.9431311718 -0.1434978580 -0.1838475496
1.800000 3.9462438850 1.9428211607 -0.1436816810 -0.1838035696
1.801000 3.9481865483 1.9425111771 -0.1438654599 -0.1837595997
1.802000 3.9501289017 1.9422012213 -0.1440491949 -0.1837156398
1.803000 3.9520709452 1.9418912930 -0.1442328859 -0.1836716899
1.804000 3.9540126787 1.9415813924 -0.1444165330 -0.1836277502
1.805000 3.9559541023 1.9412715195 -0.1446001362 -0.1835838204
1.806000 3.9578952161 1.9409616742 -0.1447836954 -0.1835399008
1.807000 3.9598360201 1.9406518566 -0.1449672107 -0.1834959911
1.808000 3.9617765142 1.9403420667 -0.1451506821 -0.1834520915
1.809000 3.9637166986 1.9400323043 -0.1453341096 -0.1834082020
1.810000 3.9656565732 1.9397225697 -0.1455174933 -0.1833643225
1.811000 3.9675961382 1.9394128627 -0.1457008330 -0.1833204530
1.812000 3.9695353934 1.9391031834 -0.1458841289 -0.1832765936
1.813000 3.9714743389 1.9387935317 -0.1460673810 -0.1832327441
1.814000 3.9734129748 1.9384839077 -0.1462505892 -0.1831889048
1.815000 3.9753513011 1.9381743114 -0.1464337535 -0.1831450754
1.816000 3.9772893179 1.9378647427 -0.1466168741 -0.1831012561
1.817000 3.9792270250 1.9375552018 -0.1467999508 -0.1830574468
1.818000 3.9811644227 1.9372456884 -0.1469829837 -0.1830136475
1.819000 3.9831015108 1.9369362028 -0.1471659729 -0.1829698583
1.820000 3.9850382895 1.9366267448 -0.1473489182 -0.1829260790
1.821000 3.9869747587 1.9363173145 -0.1475318198 -0.1828823098
1.822000 3.9889109185 1.9360079119 -0.1477146776 -0.1828385506
1.823000 3.9908467689 1.9356985369 -0.1478974916 -0.1827948014
1.824000 3.9927823100 1.9353891897 -0.1480802619 -0.1827510622
1.825000 3.9947175417 1.9350798701 -0.1482629885 -0.1827073330
1.826000 3.9966524642 1.9347705782 -0.1484456714 -0.1826636138
1.827000 3.9985870773 1.9344613139 -0.1486283105 -0.1826199047
1.828000 4.0005213812 1.9341520774 -0.1488109060 -0.1825762055
1.829000 4.0024553759 1.9338428686 -0.1489934577 -0.1825325163
1.830000 4.0043890613 1.9335336874 -0.1491759658 -0.1824888371
1.831000 4.0063224377 1.9332245339 -0.1493584301 -0.1824451680
1.832000 4.0082555048 1.9329154081 -0.1495408509 -0.1824015088
1.833000 4.0101882629 1.9326063100 -0.1497232279 -0.1823578596
1.834000 4.0121207119 1.9322972396 -0.1499055614 -0.1823142204
1.835000 4.0140528518 1.9319881969 -0.1500878512 -0.1822705912
1.836000 4.0159846827 1.9316791819 -0.1502700973 -0.1822269719
1.837000 4.0179162046 1.9313701946 -0.1504522999 -0.1821833627
1.838000 4.0198474175 1.9310612350 -0.1506344588 -0.1821397634
1.839000 4.0217783215 1.9307523030 -0.1508165742 -0.1820961741
1.840000 4.0237089165 1.9304433988 -0.1509986460 -0.1820525948
1.841000 4.0256392027 1.9301345223 -0.1511806742 -0.1820090254
1.842000 4.0275691800 1.9298256735 -0.1513626588 -0.1819654661
1.843000 4.0294988485 1.9295168524 -0.1515445999 -0.1819219167
1.844000 4.0314282082 1.9292080590 -0.1517264974 -0.1818783772
1.845000 4.0333572590 1.9288992933 -0.1519083514 -0.1818348478
1.846000 4.0352860012 1.9285905553 -0.1520901619 -0.1817913283
1.847000 4.0372144346 1.9282818451 -0.1522719289 -0.1817478187
1.848000 4.0391425593 1.9279731625 -0.1524536524 -0.1817043192
1.849000 4.0410703753 1.9276645076 -0.1526353323 -0.1816608295
1.850000 4.0429978827 1.9273558805 -0.1528169688 -0.1816173499
1.851000 4.0449250815 1.9270472811 -0.1529985618 -0.1815738802
1.852000 4.0468519718 1.9267387094 -0.1531801114 -0.1815304204
1.853000 4.0487785534 1.9264301654 -0.1533616175 -0.1814869706
1.854000 4.0507048265 1.9261216492 -0.1535430801 -0.1814435307
1.855000 4.0526307911 1.9258131606 -0.1537244993 -0.1814001008
1.856000 4.0545564473 1.9255046998 -0.1539058751 -0.1813566808
1.857000 4.0564817950 1.9251962667 -0.1540872075 -0.1813132708
1.858000 4.0584068343 1.9248878614 -0.1542684965 -0.1812698707
1.859000 4.0603315652 1.9245794837 -0.1544497421 -0.1812264805
1.860000 4.0622559877 1.9242711338 -0.1546309442 -0.1811831003
1.861000 4.0641801019 1.9239628117 -0.1548121031 -0.1811397300
1.862000 4.0661039078 1.9236545172 -0.1549932185 -0.1810963696
1.863000 4.0680274054 1.9233462505 -0.1551742906 -0.1810530192
1.864000 4.0699505947 1.9230380115 -0.1553553194 -0.1810096787
1.865000 4.0718734758 1.9227298003 -0.1555363048 -0.1809663481
1.866000 4.0737960488 1.9224216168 -0.1557172469 -0.1809230275
1.867000 4.0757183135 1.9221134610 -0.1558981457 -0.1808797167
1.868000 4.0776402701 1.9218053330 -0.1560790011 -0.1808364159
1.869000 4.0795619186 1.9214972327 -0.1562598133 -0.1807931250
1.870000 4.0814832591 1.9211891602 -0.1564405822 -0.1807498440
1.871000 4.0834042914 1.9208811154 -0.1566213078 -0.1807065729
1.872000 4.0853250158 1.9205730983 -0.1568019902 -0.1806633118
1.873000 4.0872454321 1.9202651090 -0.1569826293 -0.1806200605
1.874000 4.0891655404 1.9199571475 -0.1571632251 -0.1805768192
1.875000 4.0910853408 1.9196492137 -0.1573437778 -0.1805335877
1.876000 4.0930048333 1.9193413076 -0.1575242871 -0.1804903662
1.877000 4.0949240179 1.9190334293 -0.1577047533 -0.1804471545
1.878000 4.0968428946 1.9187255788 -0.1578851763 -0.1804039528
1.879000 4.0987614635 1.9184177560 -0.1580655561 -0.1803607609
1.880000 4.1006797246 1.9181099609 -0.1582458926 -0.1803175790
1.881000 4.1025976779 1.9178021936 -0.1584261861 -0.1802744069
1.882000 4.1045153235 1.9174944541 -0.1586064363 -0.1802312447
1.883000 4.1064326613 1.9171867424 -0.1587866434 -0.1801880924
1.884000 4.1083496914 1.9168790584 -0.1589668073 -0.1801449500
1.885000 4.1102664139 1.9165714021 -0.1591469281 -0.1801018175
1.886000 4.1121828287 1.9162637736 -0.1593270058 -0.1800586949
1.887000 4.1140989359 1.9159561729 -0.1595070404 -0.1800155821
1.888000 4.1160147355 1.9156486000 -0.1596870318 -0.1799724792
1.889000 4.1179302276 1.9153410548 -0.1598669802 -0.1799293862
1.890000 4.1198454121 1.9150335374 -0.1600468854 -0.1798863031
1.891000 4.1217602892 1.9147260478 -0.1602267476 -0.1798432298
1.892000 4.1236748587 1.9144185859 -0.1604065667 -0.1798001664
1.893000 4.1255891208 1.9141111518 -0.1605863428 -0.1797571129
1.894000 4.1275030755 1.9138037455 -0.1607660758 -0.1797140692
1.895000 4.1294167228 1.9134963670 -0.1609457658 -0.1796710354
1.896000 4.1313300627 1.9131890163 -0.1611254128 -0.1796280115
1.897000 4.1332430953 1.9128816933 -0.1613050167 -0.1795849974
1.898000 4.1351558206 1.9125743981 -0.1614845776 -0.1795419932
1.899000 4.1370682386 1.9122671307 -0.1616640955 -0.1794989988
1.900000 4.1389803493 1.9119598911 -0.1618435705 -0.1794560143
1.901000 4.1408921528 1.9116526792 -0.1620230024 -0.1794130396
1.902000 4.1428036492 1.9113454952 -0.1622023914 -0.1793700748
1.903000 4.1447148383 1.9110383389 -0.1623817374 -0.1793271198
1.904000 4.1466257203 1.9107312104 -0.1625610405 -0.1792841747
1.905000 4.1485362952 1.9104241097 -0.1627403007 -0.1792412394
1.906000 4.1504465631 1.9101170368 -0.1629195179 -0.1791983140
1.907000 4.1523565238 1.9098099917 -0.1630986922 -0.1791553984
1.908000 4.1542661775 1.9095029744 -0.1632778235 -0.1791124926
1.909000 4.1561755243 1.9091959849 -0.1634569120 -0.1790695966
1.910000 4.1580845640 1.9088890232 -0.1636359576 -0.1790267105
1.911000 4.1599932968 1.9085820893 -0.1638149603 -0.1789838343
1.912000 4.1619017227 1.9082751832 -0.1639939201 -0.1789409678
1.913000 4.1638098417 1.9079683048 -0.1641728371 -0.1788981112
1.914000 4.1657176538 1.9076614543 -0.1643517112 -0.1788552644
1.915000 4.1676251591 1.9073546316 -0.1645305425 -0.1788124274
1.916000 4.1695323576 1.9070478367 -0.1647093310 -0.1787696003
1.917000 4.1714392493 1.9067410696 -0.1648880766 -0.1787267829
1.918000 4.1733458342 1.9064343303 -0.1650667794 -0.1786839754
1.919000 4.1752521124 1.9061276189 -0.1652454394 -0.1786411777
1.920000 4.1771580840 1.9058209352 -0.1654240567 -0.1785983898
1.921000 4.1790637488 1.9055142793 -0.1656026311 -0.1785556117
1.922000 4.1809691070 1.9052076513 -0.1657811628 -0.1785128434
1.923000 4.1828741586 1.9049010511 -0.1659596517 -0.1784700849
1.924000 4.1847789036 1.9045944787 -0.1661380978 -0.1784273363
1.925000 4.1866833421 1.9042879341 -0.1663165013 -0.1783845974
1.926000 4.1885874740 1.9039814173 -0.1664948619 -0.1783418683
1.927000 4.1904912994 1.9036749284 -0.1666731799 -0.1782991490
1.928000 4.1923948184 1.9033684672 -0.1668514551 -0.1782564396
1.929000 4.1942980309 1.9030620339 -0.1670296877 -0.1782137399
1.930000 4.1962009370 1.9027556284 -0.1672078775 -0.1781710500
1.931000 4.1981035367 1.9024492508 -0.1673860247 -0.1781283699
1.932000 4.2000058300 1.9021429009 -0.1675641292 -0.1780856995
1.933000 4.2019078170 1.9018365789 -0.1677421910 -0.1780430390
1.934000 4.2038094977 1.9015302848 -0.1679202101 -0.1780003883
1.935000 4.2057108721 1.9012240184 -0.1680981867 -0.1779577473
1.936000 4.2076119402 1.9009177799 -0.1682761205 -0.1779151161
1.937000 4.2095127022 1.9006115692 -0.1684540118 -0.1778724947
1.938000 4.2114131579 1.9003053864 -0.1686318604 -0.1778298830
1.939000 4.2133133075 1.8999992314 -0.1688096665 -0.1777872812
1.940000 4.2152131509 1.8996931042 -0.1689874299 -0.1777446891
1.941000 4.2171126882 1.8993870049 -0.1691651508 -0.1777021067
1.942000 4.2190119194 1.8990809334 -0.1693428290 -0.1776595342
1.943000 4.2209108446 1.8987748898 -0.1695204647 -0.1776169714
1.944000 4.2228094637 1.8984688740 -0.1696980579 -0.1775744183
1.945000 4.2247077769 1.8981628860 -0.1698756085 -0.1775318750
1.946000 4.2266057840 1.8978569259 -0.1700531166 -0.1774893415
1.947000 4.2285034853 1.8975509937 -0.1702305821 -0.1774468178
1.948000 4.2304008806 1.8972450893 -0.1704080051 -0.1774043038
1.949000 4.2322979700 1.8969392127 -0.1705853856 -0.1773617995
1.950000 4.2341947535 1.8966333640 -0.1707627236 -0.1773193050
1.951000 4.2360912313 1.8963275431 -0.1709400192 -0.1772768202
1.952000 4.2379874032 1.8960217501 -0.1711172722 -0.1772343452
1.953000 4.2398832693 1.8957159850 -0.1712944828 -0.1771918800
1.954000 4.2417788297 1.8954102477 -0.1714716509 -0.1771494244
1.955000 4.2436740843 1.8951045383 -0.1716487766 -0.1771069786
1.956000 4.2455690333 1.8947988567 -0.1718258598 -0.1770645426
1.957000 4.2474636766 1.8944932030 -0.1720029006 -0.1770221163
1.958000 4.2493580142 1.8941875771 -0.1721798990 -0.1769796997
1.959000 4.2512520463 1.8938819791 -0.1723568549 -0.1769372929
1.960000 4.2531457728 1.8935764090 -0.1725337685 -0.1768948958
1.961000 4.2550391937 1.8932708668 -0.1727106397 -0.1768525084
